,date,date1,Borough,code,Retail,Grocery,Parks,Transit,Workplace,Residential
5948,2022-04-18,44669,Harrow,E09000015,5,11,182,-48,-72,15
5949,2022-04-18,44669,Redbridge,E09000026,-10,-1,91,-57,-76,15
5950,2022-04-18,44669,City of London,E09000001,-82,-86,-57,-73,-78,
5951,2022-04-18,44669,Richmond upon Thames,E09000027,1,-9,121,-53,-86,13
5952,2022-04-18,44669,Islington,E09000019,-53,-38,7,-79,-84,13
5953,2022-04-18,44669,Greenwich,E09000011,9,6,107,-41,-76,15
5954,2022-04-18,44669,Newham,E09000025,-6,-2,214,-42,-66,14
5955,2022-04-18,44669,Kingston upon Thames,E09000021,-4,-8,,-54,-78,15
5956,2022-04-18,44669,Tower Hamlets,E09000030,-39,-19,34,-66,-77,13
5957,2022-04-18,44669,Hackney,E09000012,-32,-22,59,-61,-78,13
5958,2022-04-18,44669,Bromley,E09000006,-7,0,55,-58,-82,16
5959,2022-04-18,44669,Waltham Forest,E09000031,0,-6,48,-57,-77,16
5960,2022-04-18,44669,Southwark,E09000028,-29,-22,22,-53,-76,14
5961,2022-04-18,44669,Bexley,E09000004,-24,-7,125,-62,-78,17
5962,2022-04-18,44669,Westminster,E09000033,-42,-27,11,-45,-76,12
5963,2022-04-18,44669,Haringey,E09000014,-15,-17,69,-55,-76,14
5964,2022-04-18,44669,Wandsworth,E09000032,-24,-27,35,-61,-81,13
5965,2022-04-18,44669,Camden,E09000007,-45,-29,26,-44,-79,12
5966,2022-04-18,44669,Ealing,E09000009,-12,-5,119,-53,-73,14
5967,2022-04-18,44669,Hammersmith and Fulham,E09000013,-26,-24,19,-55,-79,12
5968,2022-04-18,44669,Lambeth,E09000022,-32,-23,130,-58,-78,14
5969,2022-04-18,44669,Brent,E09000005,-2,4,122,-50,-70,14
5970,2022-04-18,44669,Croydon,E09000008,-12,-3,55,-53,-74,15
5971,2022-04-18,44669,Kensington and Chelsea,E09000020,-21,-18,-9,-58,-76,12
5972,2022-04-18,44669,Havering,E09000016,-4,-3,44,-57,-77,16
5973,2022-04-17,44668,Lambeth,E09000022,-35,-40,90,-14,-16,-3
5974,2022-04-17,44668,Bexley,E09000004,-47,-51,49,-30,-25,-1
5975,2022-04-17,44668,Islington,E09000019,-47,-45,11,-63,-25,-3
5976,2022-04-17,44668,Hammersmith and Fulham,E09000013,-56,-50,21,-35,-29,-3
5977,2022-04-17,44668,Wandsworth,E09000032,-48,-53,2,-39,-10,-3
5978,2022-04-17,44668,City of London,E09000001,-39,-70,-17,-17,,
5979,2022-04-17,44668,Redbridge,E09000026,-38,-33,38,-28,-28,-2
5980,2022-04-17,44668,Bromley,E09000006,-50,-52,6,-25,-15,-2
5981,2022-04-17,44668,Newham,E09000025,-27,-33,325,-2,-11,-2
5982,2022-04-17,44668,Barnet,E09000003,-50,-42,40,-26,-26,-2
5983,2022-04-17,44668,Sutton,E09000029,-52,-51,23,-36,-24,-2
5984,2022-04-17,44668,Havering,E09000016,-48,-46,29,-15,-18,-2
5985,2022-04-17,44668,Enfield,E09000010,-46,-41,33,-39,-23,-1
5986,2022-04-17,44668,Brent,E09000005,1,-26,62,5,-25,-2
5987,2022-04-17,44668,Tower Hamlets,E09000030,-24,-32,10,-39,-13,-3
5988,2022-04-17,44668,Croydon,E09000008,-49,-37,25,-27,-22,-2
5989,2022-04-17,44668,Barking and Dagenham,E09000002,-33,-35,72,-20,-30,-2
5990,2022-04-17,44668,Westminster,E09000033,-40,-26,-4,-20,-24,-1
5991,2022-04-17,44668,Southwark,E09000028,-38,-39,16,-10,-13,-3
5992,2022-04-17,44668,Ealing,E09000009,-38,-27,60,-25,-22,-2
5993,2022-04-17,44668,Hackney,E09000012,-38,-35,10,-32,-26,-3
5994,2022-04-17,44668,Haringey,E09000014,-46,-42,7,-30,-35,-2
5995,2022-04-17,44668,Kingston upon Thames,E09000021,-53,-49,91,-21,-16,-2
5996,2022-04-17,44668,Merton,E09000024,-55,-55,8,-20,-25,-2
5997,2022-04-17,44668,Camden,E09000007,-41,-29,-1,-17,-20,-2
5998,2022-04-17,44668,Lewisham,E09000023,-37,-34,26,-28,-24,-2
5999,2022-04-17,44668,Greenwich,E09000011,-25,-33,29,-9,-21,-2
6000,2022-04-17,44668,Hillingdon,E09000017,-37,-46,99,-19,-17,-2
6001,2022-04-17,44668,Kensington and Chelsea,E09000020,-42,-27,-2,-41,-28,-1
6002,2022-04-17,44668,Richmond upon Thames,E09000027,-31,-49,21,-35,-35,-2
6003,2022-04-17,44668,Harrow,E09000015,-31,-35,121,-5,-7,-3
6004,2022-04-17,44668,Hounslow,E09000018,-33,-29,23,-21,-20,-2
6005,2022-04-17,44668,Waltham Forest,E09000031,-36,-34,21,-32,-26,-2
6006,2022-04-16,44667,Kensington and Chelsea,E09000020,-37,1,-3,-41,-27,0
6007,2022-04-16,44667,Croydon,E09000008,-31,4,38,-36,-19,0
6008,2022-04-16,44667,Redbridge,E09000026,-29,-6,12,-35,-26,1
6009,2022-04-16,44667,Brent,E09000005,3,-3,67,-9,-23,0
6010,2022-04-16,44667,Lambeth,E09000022,-34,-16,68,-21,-11,-1
6011,2022-04-16,44667,Hammersmith and Fulham,E09000013,-49,-19,21,-40,-26,0
6012,2022-04-16,44667,Bexley,E09000004,-30,1,66,-37,-21,0
6013,2022-04-16,44667,Hounslow,E09000018,-22,6,24,-22,-15,-1
6014,2022-04-16,44667,Harrow,E09000015,-25,7,128,-11,-14,0
6015,2022-04-16,44667,Ealing,E09000009,-29,1,62,-32,-25,0
6016,2022-04-16,44667,Southwark,E09000028,-35,-16,3,-21,-10,-1
6017,2022-04-16,44667,Havering,E09000016,-24,3,14,-23,-15,1
6018,2022-04-16,44667,Hillingdon,E09000017,-23,-10,90,-18,-18,0
6019,2022-04-16,44667,Westminster,E09000033,-38,-8,-10,-17,-22,0
6020,2022-04-16,44667,Waltham Forest,E09000031,-20,-3,-10,-37,-28,1
6021,2022-04-16,44667,Bromley,E09000006,-27,6,10,-30,-13,0
6022,2022-04-16,44667,Hackney,E09000012,-40,-13,18,-40,-23,0
6023,2022-04-16,44667,Tower Hamlets,E09000030,-27,-10,6,-44,-12,0
6024,2022-04-16,44667,Newham,E09000025,-36,-9,114,-19,-13,0
6025,2022-04-16,44667,Kingston upon Thames,E09000021,-33,-6,70,-30,-13,0
6026,2022-04-16,44667,City of London,E09000001,-42,-60,-25,-18,,
6027,2022-04-16,44667,Greenwich,E09000011,-18,1,7,-15,-19,0
6028,2022-04-16,44667,Richmond upon Thames,E09000027,-19,-2,14,-22,-23,-1
6029,2022-04-16,44667,Islington,E09000019,-50,-18,7,-62,-21,-1
6030,2022-04-16,44667,Enfield,E09000010,-26,-8,35,-39,-21,1
6031,2022-04-16,44667,Wandsworth,E09000032,-45,-27,-1,-40,-13,-1
6032,2022-04-16,44667,Merton,E09000024,-36,-10,4,-30,-22,0
6033,2022-04-16,44667,Haringey,E09000014,-12,-16,12,-20,-32,0
6034,2022-04-16,44667,Barnet,E09000003,-30,-2,37,-32,-25,2
6035,2022-04-16,44667,Lewisham,E09000023,-21,-5,20,-32,-26,0
6036,2022-04-16,44667,Camden,E09000007,-39,-14,-6,-17,-10,0
6037,2022-04-16,44667,Barking and Dagenham,E09000002,-26,0,61,-24,-29,1
6038,2022-04-16,44667,Sutton,E09000029,-33,-12,26,-45,-20,0
6039,2022-04-15,44666,Redbridge,E09000026,-15,-2,70,-49,-72,13
6040,2022-04-15,44666,Barking and Dagenham,E09000002,-22,4,98,-40,-65,13
6041,2022-04-15,44666,Kensington and Chelsea,E09000020,-28,-11,-3,-51,-74,13
6042,2022-04-15,44666,Havering,E09000016,-13,-1,42,-49,-72,14
6043,2022-04-15,44666,Lewisham,E09000023,-12,-4,61,-47,-73,14
6044,2022-04-15,44666,Croydon,E09000008,-23,4,38,-49,-68,14
6045,2022-04-15,44666,Enfield,E09000010,-20,-6,59,-54,-64,13
6046,2022-04-15,44666,Southwark,E09000028,-29,-10,17,-42,-71,14
6047,2022-04-15,44666,Barnet,E09000003,-19,-5,79,-48,-70,13
6048,2022-04-15,44666,Hillingdon,E09000017,-18,-5,92,-22,-68,13
6049,2022-04-15,44666,Camden,E09000007,-47,-15,24,-38,-74,12
6050,2022-04-15,44666,Ealing,E09000009,-19,-1,89,-48,-68,13
6051,2022-04-15,44666,Westminster,E09000033,-43,-17,15,-37,-71,12
6052,2022-04-15,44666,Waltham Forest,E09000031,-1,-3,32,-51,-71,14
6053,2022-04-15,44666,Bromley,E09000006,-18,2,45,-51,-77,14
6054,2022-04-15,44666,Hammersmith and Fulham,E09000013,-41,-23,17,-52,-74,13
6055,2022-04-15,44666,Tower Hamlets,E09000030,-36,-11,34,-59,-72,12
6056,2022-04-15,44666,Newham,E09000025,-15,1,207,-35,-61,12
6057,2022-04-15,44666,Kingston upon Thames,E09000021,-15,-9,,-48,-73,13
6058,2022-04-15,44666,City of London,E09000001,-79,-80,-53,-62,-76,
6059,2022-04-15,44666,Wandsworth,E09000032,-33,-23,34,-52,-75,13
6060,2022-04-15,44666,Greenwich,E09000011,1,6,99,-29,-71,13
6061,2022-04-15,44666,Haringey,E09000014,-19,-11,49,-47,-70,13
6062,2022-04-15,44666,Richmond upon Thames,E09000027,-10,-5,102,-44,-81,12
6063,2022-04-15,44666,Islington,E09000019,-56,-33,16,-77,-79,14
6064,2022-04-15,44666,Sutton,E09000029,-25,-12,72,-61,-77,14
6065,2022-04-15,44666,Brent,E09000005,-9,7,98,-40,-64,13
6066,2022-04-15,44666,Merton,E09000024,-30,-5,21,-48,-72,14
6067,2022-04-15,44666,Harrow,E09000015,-12,12,143,-38,-67,13
6068,2022-04-15,44666,Lambeth,E09000022,-33,-12,140,-49,-73,15
6069,2022-04-15,44666,Bexley,E09000004,-27,-4,104,-58,-72,14
6070,2022-04-15,44666,Hackney,E09000012,-32,-6,54,-52,-72,12
6071,2022-04-15,44666,Hounslow,E09000018,-10,1,68,-42,-63,11
6072,2022-04-14,44665,Westminster,E09000033,-30,-8,7,-28,-48,7
6073,2022-04-14,44665,Hackney,E09000012,-15,6,20,-41,-46,6
6074,2022-04-14,44665,Southwark,E09000028,-13,1,11,-37,-40,7
6075,2022-04-14,44665,Haringey,E09000014,-8,-3,22,-32,-48,5
6076,2022-04-14,44665,Barnet,E09000003,-8,8,66,-36,-47,8
6077,2022-04-14,44665,Bexley,E09000004,-9,8,68,-39,-44,6
6078,2022-04-14,44665,Ealing,E09000009,-9,11,67,-36,-43,5
6079,2022-04-14,44665,Hounslow,E09000018,-4,13,46,-28,-39,5
6080,2022-04-14,44665,Hillingdon,E09000017,-6,8,67,-12,-43,6
6081,2022-04-14,44665,Camden,E09000007,-36,-8,-2,-19,-51,8
6082,2022-04-14,44665,Kingston upon Thames,E09000021,-11,-1,,-36,-50,9
6083,2022-04-14,44665,Merton,E09000024,-18,-3,1,-40,-48,8
6084,2022-04-14,44665,Newham,E09000025,-9,7,152,-34,-36,5
6085,2022-04-14,44665,City of London,E09000001,-53,-56,-34,-46,-41,
6086,2022-04-14,44665,Waltham Forest,E09000031,5,8,13,-39,-47,6
6087,2022-04-14,44665,Harrow,E09000015,1,18,95,-29,-35,6
6088,2022-04-14,44665,Tower Hamlets,E09000030,-24,-4,19,-49,-50,9
6089,2022-04-14,44665,Wandsworth,E09000032,-19,-11,8,-30,-51,8
6090,2022-04-14,44665,Bromley,E09000006,0,17,36,-41,-52,8
6091,2022-04-14,44665,Redbridge,E09000026,-8,3,29,-44,-50,7
6092,2022-04-14,44665,Richmond upon Thames,E09000027,-13,4,50,-41,-63,9
6093,2022-04-14,44665,Barking and Dagenham,E09000002,-8,11,89,-27,-42,4
6094,2022-04-14,44665,Brent,E09000005,-6,12,61,-33,-39,4
6095,2022-04-14,44665,Islington,E09000019,-40,-15,9,-70,-57,9
6096,2022-04-14,44665,Enfield,E09000010,-11,5,37,-44,-42,5
6097,2022-04-14,44665,Kensington and Chelsea,E09000020,-20,2,-10,-42,-51,8
6098,2022-04-14,44665,Lewisham,E09000023,8,13,41,-34,-49,7
6099,2022-04-14,44665,Croydon,E09000008,0,21,26,-35,-42,7
6100,2022-04-14,44665,Hammersmith and Fulham,E09000013,-27,-6,15,-41,-54,8
6101,2022-04-14,44665,Lambeth,E09000022,-14,-4,107,-39,-46,7
6102,2022-04-14,44665,Sutton,E09000029,-10,3,43,-50,-52,8
6103,2022-04-14,44665,Greenwich,E09000011,0,13,38,-26,-50,7
6104,2022-04-14,44665,Havering,E09000016,3,16,22,-33,-41,6
6105,2022-04-13,44664,Wandsworth,E09000032,-25,-19,4,-33,-46,11
6106,2022-04-13,44664,Richmond upon Thames,E09000027,-17,-4,27,-44,-61,11
6107,2022-04-13,44664,Hammersmith and Fulham,E09000013,-29,-12,8,-43,-51,10
6108,2022-04-13,44664,Newham,E09000025,-13,-2,154,-31,-32,7
6109,2022-04-13,44664,Islington,E09000019,-44,-22,6,-71,-54,11
6110,2022-04-13,44664,Enfield,E09000010,-18,-6,22,-46,-41,7
6111,2022-04-13,44664,Merton,E09000024,-23,-9,5,-42,-44,9
6112,2022-04-13,44664,Tower Hamlets,E09000030,-25,-8,2,-48,-46,11
6113,2022-04-13,44664,Kingston upon Thames,E09000021,-16,-7,,-40,-47,10
6114,2022-04-13,44664,Greenwich,E09000011,-10,2,10,-28,-47,9
6115,2022-04-13,44664,Haringey,E09000014,-25,-12,6,-40,-47,8
6116,2022-04-13,44664,Croydon,E09000008,-8,5,11,-36,-40,9
6117,2022-04-13,44664,Hackney,E09000012,-27,-4,15,-45,-42,9
6118,2022-04-13,44664,Barnet,E09000003,-13,-2,28,-36,-45,10
6119,2022-04-13,44664,Southwark,E09000028,-23,-8,4,-38,-41,9
6120,2022-04-13,44664,Westminster,E09000033,-32,-9,-8,-30,-45,8
6121,2022-04-13,44664,Havering,E09000016,-6,0,22,-33,-40,8
6122,2022-04-13,44664,Lewisham,E09000023,-2,2,24,-35,-45,9
6123,2022-04-13,44664,Lambeth,E09000022,-27,-13,88,-42,-42,10
6124,2022-04-13,44664,Hounslow,E09000018,-10,4,46,-29,-34,6
6125,2022-04-13,44664,Waltham Forest,E09000031,-4,-2,3,-39,-44,8
6126,2022-04-13,44664,Sutton,E09000029,-15,-5,41,-47,-50,9
6127,2022-04-13,44664,Kensington and Chelsea,E09000020,-23,-6,-17,-44,-45,10
6128,2022-04-13,44664,Bexley,E09000004,-18,1,61,-41,-44,9
6129,2022-04-13,44664,Barking and Dagenham,E09000002,-15,3,61,-35,-40,6
6130,2022-04-13,44664,Brent,E09000005,-12,3,38,-36,-37,7
6131,2022-04-13,44664,Bromley,E09000006,-7,6,30,-39,-49,10
6132,2022-04-13,44664,Hillingdon,E09000017,-11,-2,53,-17,-41,7
6133,2022-04-13,44664,Camden,E09000007,-38,-17,-6,-23,-47,10
6134,2022-04-13,44664,Ealing,E09000009,-13,0,48,-37,-43,7
6135,2022-04-13,44664,Harrow,E09000015,-7,12,59,-25,-32,8
6136,2022-04-13,44664,City of London,E09000001,-53,-53,-36,-44,-37,
6137,2022-04-13,44664,Redbridge,E09000026,-17,-1,19,-39,-49,8
6138,2022-04-12,44663,Hounslow,E09000018,-11,1,39,-30,-36,7
6139,2022-04-12,44663,Bromley,E09000006,-10,8,17,-40,-49,11
6140,2022-04-12,44663,Ealing,E09000009,-17,2,40,-36,-40,8
6141,2022-04-12,44663,Richmond upon Thames,E09000027,-25,-2,9,-43,-60,11
6142,2022-04-12,44663,Redbridge,E09000026,-19,3,18,-43,-49,8
6143,2022-04-12,44663,Barnet,E09000003,-13,-3,42,-33,-43,9
6144,2022-04-12,44663,Enfield,E09000010,-19,-8,24,-45,-40,7
6145,2022-04-12,44663,Greenwich,E09000011,-1,-1,14,-24,-47,9
6146,2022-04-12,44663,Bexley,E09000004,-18,-1,56,-42,-43,9
6147,2022-04-12,44663,Tower Hamlets,E09000030,-24,-5,1,-48,-46,11
6148,2022-04-12,44663,City of London,E09000001,-53,-53,-37,-43,-37,
6149,2022-04-12,44663,Barking and Dagenham,E09000002,-20,-5,60,-31,-42,6
6150,2022-04-12,44663,Haringey,E09000014,-22,-11,11,-37,-49,8
6151,2022-04-12,44663,Hammersmith and Fulham,E09000013,-31,-13,-2,-40,-49,9
6152,2022-04-12,44663,Southwark,E09000028,-26,-11,1,-36,-40,9
6153,2022-04-12,44663,Hillingdon,E09000017,-13,-4,33,-18,-40,8
6154,2022-04-12,44663,Lewisham,E09000023,-5,-3,31,-34,-46,10
6155,2022-04-12,44663,Newham,E09000025,-5,1,151,-28,-33,7
6156,2022-04-12,44663,Hackney,E09000012,-29,-7,6,-44,-43,9
6157,2022-04-12,44663,Kensington and Chelsea,E09000020,-20,-7,-21,-44,-45,9
6158,2022-04-12,44663,Sutton,E09000029,-16,-6,32,-45,-50,9
6159,2022-04-12,44663,Lambeth,E09000022,-29,-14,73,-38,-41,10
6160,2022-04-12,44663,Brent,E09000005,-14,0,34,-34,-36,7
6161,2022-04-12,44663,Croydon,E09000008,-9,7,5,-35,-41,9
6162,2022-04-12,44663,Westminster,E09000033,-34,-11,-10,-30,-43,9
6163,2022-04-12,44663,Camden,E09000007,-39,-14,-13,-24,-48,10
6164,2022-04-12,44663,Havering,E09000016,-8,2,13,-33,-38,8
6165,2022-04-12,44663,Kingston upon Thames,E09000021,-16,-8,,-37,-48,10
6166,2022-04-12,44663,Harrow,E09000015,-10,8,53,-24,-30,8
6167,2022-04-12,44663,Merton,E09000024,-23,-10,-1,-38,-45,10
6168,2022-04-12,44663,Waltham Forest,E09000031,-9,-5,0,-39,-46,8
6169,2022-04-12,44663,Islington,E09000019,-43,-21,-2,-71,-53,11
6170,2022-04-12,44663,Wandsworth,E09000032,-27,-19,5,-31,-45,11
6171,2022-04-11,44662,Ealing,E09000009,-15,3,57,-35,-42,7
6172,2022-04-11,44662,Hillingdon,E09000017,-13,-1,66,-23,-41,7
6173,2022-04-11,44662,Kingston upon Thames,E09000021,-13,-7,,-35,-48,10
6174,2022-04-11,44662,Haringey,E09000014,-20,-12,17,-37,-48,8
6175,2022-04-11,44662,Hammersmith and Fulham,E09000013,-32,-13,21,-40,-52,11
6176,2022-04-11,44662,Brent,E09000005,-12,6,65,-35,-37,7
6177,2022-04-11,44662,Croydon,E09000008,-10,7,29,-34,-40,8
6178,2022-04-11,44662,Waltham Forest,E09000031,-4,-3,6,-40,-47,8
6179,2022-04-11,44662,Lambeth,E09000022,-28,-13,97,-43,-45,11
6180,2022-04-11,44662,Westminster,E09000033,-35,-9,0,-30,-47,10
6181,2022-04-11,44662,Wandsworth,E09000032,-26,-17,16,-34,-50,12
6182,2022-04-11,44662,Havering,E09000016,-6,3,14,-36,-41,7
6183,2022-04-11,44662,Tower Hamlets,E09000030,-26,-8,10,-48,-50,12
6184,2022-04-11,44662,Bexley,E09000004,-18,0,66,-42,-45,8
6185,2022-04-11,44662,Redbridge,E09000026,-18,-1,22,-42,-48,8
6186,2022-04-11,44662,Barnet,E09000003,-14,3,44,-35,-44,9
6187,2022-04-11,44662,Camden,E09000007,-38,-18,2,-24,-50,10
6188,2022-04-11,44662,Hounslow,E09000018,-7,7,53,-27,-38,7
6189,2022-04-11,44662,Bromley,E09000006,-8,8,33,-41,-52,10
6190,2022-04-11,44662,Richmond upon Thames,E09000027,-19,0,29,-39,-62,11
6191,2022-04-11,44662,City of London,E09000001,-59,-60,-39,-49,-43,
6192,2022-04-11,44662,Enfield,E09000010,-14,-5,44,-45,-42,7
6193,2022-04-11,44662,Barking and Dagenham,E09000002,-18,-1,73,-31,-42,6
6194,2022-04-11,44662,Kensington and Chelsea,E09000020,-24,-3,-17,-43,-47,10
6195,2022-04-11,44662,Merton,E09000024,-25,-4,12,-37,-46,9
6196,2022-04-11,44662,Hackney,E09000012,-28,-5,23,-48,-46,10
6197,2022-04-11,44662,Sutton,E09000029,-12,-4,63,-47,-53,9
6198,2022-04-11,44662,Southwark,E09000028,-25,-7,9,-41,-42,10
6199,2022-04-11,44662,Islington,E09000019,-44,-20,5,-69,-56,12
6200,2022-04-11,44662,Lewisham,E09000023,1,0,40,-37,-49,10
6201,2022-04-11,44662,Greenwich,E09000011,10,3,23,-23,-49,9
6202,2022-04-11,44662,Harrow,E09000015,-6,12,92,-25,-34,8
6203,2022-04-11,44662,Newham,E09000025,-12,2,166,-24,-35,7
6204,2022-04-10,44661,Redbridge,E09000026,-25,-6,21,-31,-18,-1
6205,2022-04-10,44661,Kensington and Chelsea,E09000020,-27,-4,-21,-35,-22,0
6206,2022-04-10,44661,Bexley,E09000004,-24,-8,39,-30,-11,0
6207,2022-04-10,44661,Hackney,E09000012,-26,-10,7,-31,-9,0
6208,2022-04-10,44661,Enfield,E09000010,-27,-10,21,-33,-10,0
6209,2022-04-10,44661,Bromley,E09000006,-19,-2,11,-23,-6,0
6210,2022-04-10,44661,Lewisham,E09000023,-10,-9,15,-19,-16,0
6211,2022-04-10,44661,Lambeth,E09000022,-27,-13,53,-12,-5,0
6212,2022-04-10,44661,Islington,E09000019,-34,-18,10,-62,-14,0
6213,2022-04-10,44661,Sutton,E09000029,-23,-16,21,-33,-12,-1
6214,2022-04-10,44661,Croydon,E09000008,-20,1,13,-29,-6,0
6215,2022-04-10,44661,Tower Hamlets,E09000030,-16,-16,-10,-29,-4,0
6216,2022-04-10,44661,Ealing,E09000009,-19,5,31,-23,-10,-1
6217,2022-04-10,44661,Newham,E09000025,-23,-6,109,-13,-3,-1
6218,2022-04-10,44661,Southwark,E09000028,-24,-7,4,-12,1,0
6219,2022-04-10,44661,City of London,E09000001,-28,-58,-30,-13,,
6220,2022-04-10,44661,Hillingdon,E09000017,-15,-12,68,-13,-7,-1
6221,2022-04-10,44661,Richmond upon Thames,E09000027,-23,-13,-4,-29,-23,-1
6222,2022-04-10,44661,Greenwich,E09000011,-19,-2,3,-14,-13,0
6223,2022-04-10,44661,Harrow,E09000015,-19,2,81,-7,9,-1
6224,2022-04-10,44661,Westminster,E09000033,-30,-9,-29,-20,-18,0
6225,2022-04-10,44661,Haringey,E09000014,-27,-14,0,-24,-24,-1
6226,2022-04-10,44661,Hammersmith and Fulham,E09000013,-30,-19,19,-34,-18,0
6227,2022-04-10,44661,Kingston upon Thames,E09000021,-23,-14,71,-14,-5,-1
6228,2022-04-10,44661,Barking and Dagenham,E09000002,-23,-10,69,-15,-18,0
6229,2022-04-10,44661,Camden,E09000007,-29,-10,-14,2,-12,0
6230,2022-04-10,44661,Waltham Forest,E09000031,-11,-7,8,-31,-16,0
6231,2022-04-10,44661,Hounslow,E09000018,-1,3,20,-5,-7,-1
6232,2022-04-10,44661,Brent,E09000005,-18,1,39,-22,-12,0
6233,2022-04-10,44661,Merton,E09000024,-27,-14,-2,-25,-13,0
6234,2022-04-10,44661,Havering,E09000016,-14,-2,26,-19,-5,0
6235,2022-04-10,44661,Wandsworth,E09000032,-30,-23,-6,-35,1,-1
6236,2022-04-10,44661,Barnet,E09000003,-21,-7,27,-24,-7,0
6237,2022-04-09,44660,Sutton,E09000029,-26,-16,14,-37,-14,1
6238,2022-04-09,44660,Haringey,E09000014,-30,-16,-5,-23,-24,0
6239,2022-04-09,44660,Lewisham,E09000023,-12,-6,2,-21,-20,0
6240,2022-04-09,44660,Harrow,E09000015,-21,7,67,-11,2,0
6241,2022-04-09,44660,Barking and Dagenham,E09000002,-22,-2,39,-20,-18,0
6242,2022-04-09,44660,Ealing,E09000009,-25,0,26,-25,-14,0
6243,2022-04-09,44660,Hammersmith and Fulham,E09000013,-41,-13,-3,-35,-17,0
6244,2022-04-09,44660,Camden,E09000007,-30,-14,-28,1,-6,0
6245,2022-04-09,44660,Hackney,E09000012,-27,-10,4,-25,-17,0
6246,2022-04-09,44660,Bromley,E09000006,-22,1,-1,-25,-7,1
6247,2022-04-09,44660,Merton,E09000024,-28,-12,-8,-25,-13,0
6248,2022-04-09,44660,Barnet,E09000003,-24,-2,10,-26,-13,0
6249,2022-04-09,44660,Hounslow,E09000018,-19,5,12,-12,-6,0
6250,2022-04-09,44660,Southwark,E09000028,-25,-12,-11,-11,-2,0
6251,2022-04-09,44660,Hillingdon,E09000017,-18,-12,59,-12,-12,0
6252,2022-04-09,44660,Lambeth,E09000022,-30,-13,26,-10,-3,0
6253,2022-04-09,44660,Waltham Forest,E09000031,-16,-7,-27,-26,-18,1
6254,2022-04-09,44660,Brent,E09000005,-20,-4,27,-28,-13,0
6255,2022-04-09,44660,Havering,E09000016,-19,-4,2,-15,-7,1
6256,2022-04-09,44660,City of London,E09000001,-31,-58,-36,-10,,
6257,2022-04-09,44660,Greenwich,E09000011,-2,-1,-15,-8,-11,0
6258,2022-04-09,44660,Westminster,E09000033,-34,-8,-34,-16,-16,1
6259,2022-04-09,44660,Bexley,E09000004,-24,-4,18,-33,-11,1
6260,2022-04-09,44660,Redbridge,E09000026,-25,-7,-19,-32,-16,1
6261,2022-04-09,44660,Newham,E09000025,-31,-7,72,-19,-3,0
6262,2022-04-09,44660,Croydon,E09000008,-23,2,11,-31,-12,1
6263,2022-04-09,44660,Kingston upon Thames,E09000021,-26,-10,40,-25,-5,1
6264,2022-04-09,44660,Kensington and Chelsea,E09000020,-34,0,-22,-38,-22,1
6265,2022-04-09,44660,Tower Hamlets,E09000030,-17,-5,-23,-33,-7,1
6266,2022-04-09,44660,Islington,E09000019,-12,-11,1,-47,-10,0
6267,2022-04-09,44660,Enfield,E09000010,-25,-10,8,-36,-14,1
6268,2022-04-09,44660,Richmond upon Thames,E09000027,-27,-9,-16,-31,-20,0
6269,2022-04-09,44660,Wandsworth,E09000032,-32,-23,-6,-32,-6,0
6270,2022-04-08,44659,Wandsworth,E09000032,-27,-17,3,-30,-48,12
6271,2022-04-08,44659,Richmond upon Thames,E09000027,-28,-5,0,-44,-60,10
6272,2022-04-08,44659,City of London,E09000001,-62,-62,-53,-46,-40,
6273,2022-04-08,44659,Hammersmith and Fulham,E09000013,-36,-15,-6,-41,-50,11
6274,2022-04-08,44659,Merton,E09000024,-29,-6,-18,-40,-43,10
6275,2022-04-08,44659,Kingston upon Thames,E09000021,-24,-10,66,-39,-46,10
6276,2022-04-08,44659,Barking and Dagenham,E09000002,-21,2,55,-28,-37,6
6277,2022-04-08,44659,Lewisham,E09000023,-9,-2,4,-34,-49,10
6278,2022-04-08,44659,Southwark,E09000028,-31,-10,-18,-37,-40,10
6279,2022-04-08,44659,Islington,E09000019,-46,-22,-12,-70,-55,13
6280,2022-04-08,44659,Hillingdon,E09000017,-19,-5,30,-19,-39,8
6281,2022-04-08,44659,Tower Hamlets,E09000030,-32,-8,-28,-49,-48,12
6282,2022-04-08,44659,Harrow,E09000015,-16,8,41,-29,-35,9
6283,2022-04-08,44659,Newham,E09000025,-24,-2,113,-24,-33,8
6284,2022-04-08,44659,Haringey,E09000014,-25,-11,-11,-34,-46,8
6285,2022-04-08,44659,Waltham Forest,E09000031,-11,-8,-14,-40,-46,9
6286,2022-04-08,44659,Lambeth,E09000022,-35,-11,27,-39,-44,11
6287,2022-04-08,44659,Enfield,E09000010,-21,-6,0,-45,-39,7
6288,2022-04-08,44659,Ealing,E09000009,-21,-1,13,-38,-40,8
6289,2022-04-08,44659,Croydon,E09000008,-19,8,-2,-34,-37,9
6290,2022-04-08,44659,Hackney,E09000012,-28,-3,-5,-42,-44,10
6291,2022-04-08,44659,Bromley,E09000006,-16,3,6,-39,-51,11
6292,2022-04-08,44659,Camden,E09000007,-42,-16,-25,-21,-47,12
6293,2022-04-08,44659,Bexley,E09000004,-22,-3,27,-42,-44,8
6294,2022-04-08,44659,Westminster,E09000033,-45,-18,-35,-31,-47,10
6295,2022-04-08,44659,Redbridge,E09000026,-22,-4,-13,-41,-48,9
