quote_date,regionDesc,p_mean,p_75,p_median,p_25
201908,South West,3.7117143,4.0999999,3.9000001,3.4000001
201909,South West,3.718857,4.0999999,3.9000001,3.4000001
201910,South West,3.6900001,4.0999999,3.9000001,3.4000001
201911,South West,3.7374287,4.1999998,3.95,3.4000001
201912,South West,3.7063637,4.0999999,3.9000001,3.4000001
202001,South West,3.7164705,4.0999999,3.9000001,3.4000001
202002,South West,3.6409092,4.0999999,3.7,3.4000001
202003,South West,3.6548388,4.1999998,3.8,3.3900001
202007,South West,3.6199999,4.1999998,3.7249999,3.05
202008,South West,3.7123077,4.1999998,3.625,3.45
202009,South West,3.7124138,4.1999998,3.5999999,3.45
202010,South West,3.7124138,4.1999998,3.5999999,3.45
202012,South West,3.619,4.1999998,3.7,2.95
202105,South West,3.825,4.0999999,3.7750001,3.55
202106,South West,3.6328571,4.25,3.6500001,3.29
202107,South West,3.7516668,4.4000001,3.8499999,3.395
202108,South West,3.7016666,4.2750001,3.75,3.395
202109,South West,3.7116001,4.1999998,3.8,3.55
202110,South West,3.7681482,4.25,3.9000001,3.55
202111,South West,3.7266667,4.2249999,3.895,3.47
202112,South West,3.7847826,4.3000002,3.95,3.5999999
202201,South West,3.8021739,4.4000001,3.95,3.5999999
202202,South West,3.6886957,4.25,3.7,3.3900001
202203,South West,3.9089286,4.3500004,3.9749999,3.5949998
202204,South West,3.8621428,4.4000001,3.9250002,3.5700002
202205,South West,3.8755174,4.4000001,4,3.6500001
202206,South West,3.923871,4.4000001,4.0500002,3.6500001
202207,South West,3.8770969,4.4000001,4.0500002,3.49
202208,South West,3.9168749,4.4000001,4.125,3.6199999
202209,South West,3.9090323,4.4499998,4.0999999,3.49
202210,South West,3.9153125,4.4499998,4.125,3.6199999
200302,Wales,2.0114286,2.1500001,2.05,1.9299999
200303,Wales,2.052381,2.1500001,2.0999999,1.95
200304,Wales,2.0277274,2.1500001,2.02,1.95
200305,Wales,2.0554545,2.1900001,2.05,1.95
200306,Wales,2.0645454,2.1900001,2.05,1.95
200307,Wales,2.0636363,2.1900001,2.05,1.95
200308,Wales,2.0622728,2.1900001,2.05,1.97
200309,Wales,2.0622728,2.1900001,2.05,1.97
200310,Wales,2.0645454,2.1900001,2.05,1.98
200311,Wales,2.0680952,2.1900001,2.05,1.98
200312,Wales,2.0704763,2.1900001,2.05,1.98
200401,Wales,2.0786364,2.2,2.0999999,1.98
200402,Wales,2.0504167,2.1900001,2.05,1.99
200403,Wales,2.0870833,2.2350001,2.0899999,2
200404,Wales,2.1099999,2.26,2.0999999,2
200405,Wales,2.1058333,2.2750001,2.0999999,2
200406,Wales,2.1120834,2.2750001,2.0999999,2.02
200407,Wales,2.1287501,2.3,2.125,2.0450001
200408,Wales,2.1370833,2.3,2.125,2.0450001
200409,Wales,2.1370833,2.3,2.125,2.0450001
200410,Wales,2.1391666,2.3,2.125,2.0450001
200411,Wales,2.1473913,2.3,2.1500001,2.04
200412,Wales,2.1321738,2.3,2.1500001,2
200501,Wales,2.1016667,2.3,2.125,2
200502,Wales,2.1254168,2.3,2.1500001,2.0250001
200503,Wales,2.1513636,2.3399999,2.2,2.05
200504,Wales,2.2095454,2.4000001,2.2,2.1500001
200505,Wales,2.175909,2.3,2.1500001,2.05
200506,Wales,2.22,2.4000001,2.2,2.1500001
200507,Wales,2.2191305,2.4000001,2.2,2.1500001
200508,Wales,2.1891668,2.4000001,2.1950002,2.1400001
200509,Wales,2.1870835,2.4000001,2.1900001,2.1400001
200510,Wales,2.1808333,2.3699999,2.1900001,2.1400001
200511,Wales,2.1843479,2.4000001,2.1900001,2.1500001
200512,Wales,2.1873913,2.4000001,2.1900001,2.1300001
200601,Wales,2.1765218,2.4000001,2.1900001,2.0999999
200602,Wales,2.2326088,2.4000001,2.2,2.1300001
200603,Wales,2.2909524,2.4000001,2.3,2.1500001
200604,Wales,2.3054545,2.4000001,2.3,2.1500001
200605,Wales,2.2750001,2.4000001,2.2750001,2.1500001
200606,Wales,2.2838094,2.4000001,2.3,2.2
200607,Wales,2.2455001,2.3299999,2.23,2.1750002
200608,Wales,2.28,2.4000001,2.2750001,2.2
200609,Wales,2.3004167,2.4000001,2.3,2.2
200610,Wales,2.3020833,2.4000001,2.3,2.2
200611,Wales,2.3083334,2.4000001,2.3,2.2
200612,Wales,2.3125,2.4250002,2.3,2.2
200701,Wales,2.2782609,2.4000001,2.3,2.2
200702,Wales,2.2552381,2.4000001,2.3,2.2
200703,Wales,2.25,2.4000001,2.3,2.1500001
200704,Wales,2.2772727,2.4000001,2.3800001,2.1500001
200705,Wales,2.2804348,2.4000001,2.3599999,2.1500001
200706,Wales,2.2690477,2.4000001,2.3599999,2.21
200707,Wales,2.2957144,2.4000001,2.3599999,2.21
200708,Wales,2.2885714,2.4000001,2.3599999,2.21
200709,Wales,2.2933333,2.4000001,2.4000001,2.21
200710,Wales,2.3055,2.4000001,2.3800001,2.23
200711,Wales,2.3,2.4000001,2.3599999,2.2
200712,Wales,2.3369999,2.5,2.4000001,2.2249999
200801,Wales,2.3376191,2.45,2.4000001,2.25
200802,Wales,2.350909,2.55,2.4250002,2.2
200803,Wales,2.369091,2.5999999,2.45,2.2
200804,Wales,2.4200001,2.5999999,2.5,2.3
200805,Wales,2.4222727,2.5999999,2.5,2.3
200806,Wales,2.4185715,2.5999999,2.5,2.3
200807,Wales,2.429091,2.5999999,2.5,2.3
200808,Wales,2.4704165,2.6500001,2.5,2.3
200809,Wales,2.4833333,2.6500001,2.5,2.375
200810,Wales,2.4895833,2.6500001,2.5,2.375
200811,Wales,2.4991305,2.7,2.5,2.3800001
200812,Wales,2.4966667,2.6500001,2.5,2.3800001
200901,Wales,2.4660869,2.7,2.5,2.25
200902,Wales,2.4652631,2.7,2.5,2.1500001
200903,Wales,2.5256522,2.7,2.55,2.3499999
200904,Wales,2.5063636,2.7,2.5749998,2.3
200905,Wales,2.5958333,2.75,2.5999999,2.4749999
200906,Wales,2.5954545,2.7,2.625,2.45
200907,Wales,2.6090908,2.8,2.6500001,2.45
200908,Wales,2.6190476,2.8,2.6500001,2.45
200909,Wales,2.6295455,2.8,2.625,2.5
200910,Wales,2.5772727,2.7,2.5999999,2.45
200911,Wales,2.5738096,2.7,2.5999999,2.45
200912,Wales,2.55,2.8,2.5999999,2.45
201001,Wales,2.6054544,2.8499999,2.625,2.5
201002,Wales,2.637619,2.75,2.7,2.5999999
201003,Wales,2.6772728,2.8,2.7,2.5999999
201004,Wales,2.7154999,2.8499999,2.7849998,2.5949998
201005,Wales,2.7457142,2.9000001,2.8,2.75
201006,Wales,2.7481818,2.9000001,2.8,2.6500001
201007,Wales,2.7528572,2.9000001,2.8,2.6500001
201008,Wales,2.73,2.9000001,2.8,2.5999999
201009,Wales,2.7163637,2.9000001,2.7849998,2.5899999
201010,Wales,2.71,2.8499999,2.77,2.5899999
201011,Wales,2.7342858,2.9000001,2.8,2.5999999
201012,Wales,2.7327273,2.9000001,2.7849998,2.5999999
201101,Wales,2.7877274,2.95,2.8499999,2.5999999
201102,Wales,2.7572222,2.95,2.8,2.5999999
201103,Wales,2.7950001,2.9749999,2.8,2.7
201104,Wales,2.8395653,3,2.8,2.7
201105,Wales,2.8413637,3,2.8,2.7
201106,Wales,2.8243477,3,2.8,2.6500001
201107,Wales,2.8373914,3.05,2.8,2.6500001
201108,Wales,2.8547826,3.0999999,2.8499999,2.6500001
201109,Wales,2.8547826,3.0999999,2.8499999,2.6500001
201110,Wales,2.8618181,3.0999999,2.8249998,2.7
201111,Wales,2.8613043,3.0999999,2.8499999,2.7
201112,Wales,2.8629167,3.05,2.8499999,2.7249999
201201,Wales,2.8795834,3.05,2.875,2.75
201202,Wales,2.8808696,3.0999999,2.8499999,2.75
201203,Wales,2.9108334,3.0999999,2.9000001,2.78
201204,Wales,2.9872727,3.1500001,2.9949999,2.8
201205,Wales,2.9786363,3.1500001,3,2.8
201206,Wales,2.9665217,3.1500001,3,2.8
201207,Wales,2.9741666,3.125,3,2.8
201208,Wales,2.9783332,3.125,3,2.8
201209,Wales,2.9825001,3.1500001,3,2.8
201210,Wales,2.9825001,3.1500001,3,2.8
201211,Wales,2.9929166,3.1500001,3,2.8
201212,Wales,2.9929166,3.1500001,3,2.8
201301,Wales,2.9991667,3.1500001,3,2.8
201302,Wales,3.0095832,3.1750002,3,2.8
201303,Wales,3.0179167,3.1750002,3.0250001,2.8
201304,Wales,3.0254166,3.1900001,3.02,2.8
201305,Wales,3.0352173,3.1900001,3.04,2.8
201306,Wales,3.0421739,3.2,3.04,2.8
201307,Wales,3.05,3.2,3.0599999,2.845
201308,Wales,3.0541666,3.2,3.0599999,2.895
201309,Wales,3.0645833,3.22,3.0599999,2.9000001
201310,Wales,3.0666666,3.2449999,3.0599999,2.9000001
201311,Wales,3.07375,3.2449999,3.0599999,2.9200001
201312,Wales,3.0758333,3.2449999,3.0599999,2.9200001
201401,Wales,3.0747826,3.25,3.05,2.9000001
201402,Wales,3.116111,3.25,3.125,3
201403,Wales,3.1435294,3.25,3.1900001,3.05
201404,Wales,3.1452942,3.25,3.1900001,3.05
201405,Wales,3.1488235,3.25,3.1900001,3.05
201406,Wales,3.1694117,3.3,3.2,3.05
201407,Wales,3.1694117,3.3,3.2,3.05
201408,Wales,3.1812501,3.3150001,3.22,3.0749998
201409,Wales,3.172353,3.3,3.24,3.05
201410,Wales,3.1817646,3.3,3.25,3.05
201411,Wales,3.1829412,3.3,3.25,3.05
201412,Wales,3.125,3.3,3.22,3
201501,Wales,3.1117647,3.3,3.1900001,3
201502,Wales,3.0688236,3.3,3.1500001,3
201503,Wales,3.077647,3.3,3.1500001,3
201504,Wales,3.0662501,3.3499999,3.1500001,2.895
201505,Wales,3.0947058,3.4000001,3.1500001,3.0999999
201506,Wales,3.1443751,3.4000001,3.1700001,3.0999999
201507,Wales,3.1122222,3.4000001,3.1700001,3.0999999
201508,Wales,3.0952942,3.4000001,3.1500001,3.0999999
201509,Wales,3.1011765,3.4000001,3.1500001,3.0999999
201510,Wales,3.1016667,3.4000001,3.1500001,2.8499999
201511,Wales,3.1044445,3.4000001,3.1500001,2.8499999
201512,Wales,3.116111,3.4000001,3.2249999,2.8900001
201601,Wales,3.1435294,3.4000001,3.2,3
201602,Wales,3.13375,3.4000001,3.1750002,2.9450002
201603,Wales,3.1758823,3.4000001,3.25,3
201604,Wales,3.0994117,3.4000001,3.25,2.95
201605,Wales,3.105,3.4000001,3.2249999,2.95
201606,Wales,3.1141176,3.45,3.25,2.95
201607,Wales,3.1141176,3.45,3.25,2.95
201608,Wales,3.1188889,3.45,3.2249999,2.95
201609,Wales,3.1300001,3.45,3.2249999,2.95
201610,Wales,3.1582353,3.45,3.25,3
201611,Wales,3.1355555,3.45,3.25,2.95
201612,Wales,3.1355555,3.45,3.25,2.95
201701,Wales,3.087647,3.3499999,3.25,2.95
201702,Wales,3.0288236,3.3,3,2.8
201703,Wales,3.1082354,3.3499999,3.2,2.8
201704,Wales,3.0793333,3.4000001,3,2.75
201705,Wales,3.1087501,3.45,3.0999999,2.825
201706,Wales,3.1087501,3.45,3.0999999,2.825
201707,Wales,3.1087501,3.45,3.0999999,2.825
201708,Wales,3.1660001,3.5,3.2,2.9000001
201709,Wales,3.0683334,3.4000001,3.0999999,2.75
201710,Wales,3.0711112,3.4000001,3.0999999,2.8
201711,Wales,3.0711112,3.4000001,3.0999999,2.8
201712,Wales,3.0711112,3.4000001,3.0999999,2.8
201801,Wales,3.0738888,3.4000001,3.0999999,2.8
201802,Wales,3.0661111,3.4000001,3.0999999,2.55
201803,Wales,3.0716667,3.4000001,3.0999999,2.55
201804,Wales,3.0994444,3.4000001,3.1500001,2.55
201805,Wales,3.105,3.4000001,3.1500001,2.55
201806,Wales,3.1435294,3.4000001,3.3,2.9000001
201807,Wales,3.164706,3.4000001,3.3,2.9000001
201808,Wales,3.1411111,3.4000001,3.1500001,2.75
201809,Wales,3.1022222,3.4000001,3,2.5999999
201810,Wales,3.1405883,3.4000001,3.3,2.5999999
201811,Wales,3.1300001,3.4000001,3.1500001,2.5999999
201812,Wales,3.1431251,3.5500002,3.1500001,2.55
201901,Wales,3.1229413,3.45,3,2.5999999
201902,Wales,3.1016667,3.4000001,3.05,2.5
201903,Wales,3.085,3.4000001,3.05,2.5
201904,Wales,3.1431251,3.575,3.1999998,2.5250001
201905,Wales,3.1244445,3.45,3.05,2.5999999
201906,Wales,3.1216667,3.45,3.05,2.5999999
201907,Wales,3.1022222,3.45,3.05,2.5999999
201908,Wales,3.1229413,3.45,3.0999999,2.5999999
201909,Wales,3.1641176,3.45,3.0999999,2.5999999
201910,Wales,3.1405883,3.55,3.0999999,2.5999999
201911,Wales,3.1275001,3.675,3.0749998,2.55
201912,Wales,3.2141178,3.8,3.0999999,2.5999999
202001,Wales,3.152353,3.55,3.0999999,2.5999999
202002,Wales,3.1111765,3.5,3.0999999,2.5999999
202003,Wales,3.1170588,3.5999999,3.0999999,2.5999999
202007,Wales,2.095,2.5,2.095,1.6900001
202008,Wales,2.9890909,3.5999999,3.0999999,2.3499999
202009,Wales,3.1924999,3.6500001,3.125,2.7
202010,Wales,2.9845455,3.3,2.95,2.3499999
202106,Wales,3.06375,3.875,2.895,2.3400002
202107,Wales,3.224,3.8499999,3.2,2.7
202108,Wales,3.3064706,3.8499999,3.25,2.8900001
202109,Wales,3.3064706,3.8499999,3.25,2.8900001
202110,Wales,3.3364706,3.8499999,3.25,2.9000001
202111,Wales,3.3541176,3.9000001,3.25,2.9000001
202112,Wales,3.3864706,4.0999999,3.25,2.9000001
202201,Wales,3.3771429,3.9000001,3.2750001,2.9000001
202202,Wales,3.1430001,3.4000001,3.2249999,2.49
202203,Wales,3.4037499,3.7750001,3.3499999,3.0450001
202204,Wales,3.5179999,3.95,3.4000001,3.0999999
202205,Wales,3.4858823,3.95,3.45,3.0999999
202206,Wales,3.4776471,3.95,3.4000001,3.0999999
202207,Wales,3.5011764,3.95,3.4000001,3.0999999
202208,Wales,3.5123529,4,3.4000001,3.0999999
202209,Wales,3.525625,4.0749998,3.4250002,3.0999999
202210,Wales,3.53,4,3.4000001,3.0999999
200302,West Midlands,2.1209755,2.25,2.0999999,2
200303,West Midlands,2.1527028,2.25,2.1400001,2.01
200304,West Midlands,2.1464865,2.25,2.1199999,2
200305,West Midlands,2.1451352,2.21,2.1300001,2
200306,West Midlands,2.1463416,2.21,2.1300001,2.05
200307,West Midlands,2.1530952,2.21,2.1500001,2.05
200308,West Midlands,2.1563416,2.21,2.1500001,2.05
200309,West Midlands,2.150238,2.2,2.1500001,2.05
200310,West Midlands,2.1552382,2.22,2.1500001,2.05
200311,West Midlands,2.1607144,2.25,2.1500001,2.05
200312,West Midlands,2.1918182,2.2750001,2.1849999,2.05
200401,West Midlands,2.1919048,2.3,2.1600001,2.05
200402,West Midlands,2.1731818,2.3099999,2.1500001,2.05
200403,West Midlands,2.1986363,2.3499999,2.2,2.05
200404,West Midlands,2.2092857,2.3599999,2.2249999,2.05
200405,West Midlands,2.2031112,2.3499999,2.2,2.05
200406,West Midlands,2.2265217,2.3599999,2.2249999,2.0999999
200407,West Midlands,2.2130232,2.3599999,2.25,2.0599999
200408,West Midlands,2.2190697,2.3599999,2.25,2.0599999
200409,West Midlands,2.2195239,2.3900001,2.2249999,2.0599999
200410,West Midlands,2.2059524,2.3499999,2.2249999,2.0599999
200411,West Midlands,2.2359524,2.3499999,2.25,2.0999999
200412,West Midlands,2.2431111,2.3499999,2.25,2.0999999
200501,West Midlands,2.2369769,2.3499999,2.25,2.0999999
200502,West Midlands,2.1973333,2.3499999,2.2,2.0999999
200503,West Midlands,2.2135556,2.3499999,2.25,2.1199999
200504,West Midlands,2.2243478,2.3499999,2.25,2.1500001
200505,West Midlands,2.2123256,2.3499999,2.2,2.0999999
200506,West Midlands,2.2379546,2.3499999,2.25,2.1500001
200507,West Midlands,2.2368181,2.3499999,2.2750001,2.1500001
200508,West Midlands,2.2329545,2.3499999,2.25,2.135
200509,West Midlands,2.2423913,2.3499999,2.2750001,2.1500001
200510,West Midlands,2.2413044,2.3499999,2.2750001,2.1500001
200511,West Midlands,2.2318182,2.3499999,2.25,2.1500001
200512,West Midlands,2.2257779,2.3499999,2.25,2.1500001
200601,West Midlands,2.2217391,2.3499999,2.25,2.1500001
200602,West Midlands,2.2327907,2.4000001,2.3,2.0999999
200603,West Midlands,2.2516279,2.4000001,2.3,2.1500001
200604,West Midlands,2.266279,2.45,2.3,2.1500001
200605,West Midlands,2.2929544,2.45,2.3499999,2.1500001
200606,West Midlands,2.2888889,2.45,2.3499999,2.1500001
200607,West Midlands,2.3079545,2.45,2.3499999,2.2
200608,West Midlands,2.3102274,2.45,2.3499999,2.2
200609,West Midlands,2.2895455,2.45,2.3249998,2.1500001
200610,West Midlands,2.2963636,2.45,2.3499999,2.1750002
200611,West Midlands,2.294091,2.45,2.3499999,2.1500001
200612,West Midlands,2.3177779,2.45,2.3499999,2.2
200701,West Midlands,2.3259523,2.5,2.375,2.22
200702,West Midlands,2.3441861,2.5,2.4000001,2.22
200703,West Midlands,2.3739536,2.5,2.4000001,2.25
200704,West Midlands,2.3854761,2.55,2.4000001,2.25
200705,West Midlands,2.4023256,2.5999999,2.45,2.25
200706,West Midlands,2.4119048,2.5999999,2.45,2.25
200707,West Midlands,2.4209301,2.5999999,2.45,2.25
200708,West Midlands,2.4172094,2.5999999,2.45,2.25
200709,West Midlands,2.4215908,2.5999999,2.45,2.3150001
200710,West Midlands,2.4215908,2.5999999,2.45,2.3150001
200711,West Midlands,2.4009092,2.5999999,2.45,2.2750001
200712,West Midlands,2.4300001,2.5999999,2.45,2.3
200801,West Midlands,2.3870454,2.5999999,2.45,2.25
200802,West Midlands,2.4306977,2.6500001,2.5,2.3
200803,West Midlands,2.4602439,2.6500001,2.5,2.3299999
200804,West Midlands,2.5246341,2.75,2.5999999,2.3499999
200805,West Midlands,2.5154762,2.7,2.5949998,2.3499999
200806,West Midlands,2.5250001,2.7249999,2.5949998,2.365
200807,West Midlands,2.513077,2.7,2.55,2.3499999
200808,West Midlands,2.5271795,2.75,2.5999999,2.3800001
200809,West Midlands,2.5235898,2.7,2.5999999,2.3499999
200810,West Midlands,2.5335,2.75,2.5999999,2.365
200811,West Midlands,2.5202501,2.7249999,2.5999999,2.3499999
200812,West Midlands,2.5263157,2.7,2.5899999,2.3499999
200901,West Midlands,2.5014634,2.75,2.5999999,2.3499999
200902,West Midlands,2.47525,2.75,2.5650001,2.335
200903,West Midlands,2.5025001,2.75,2.5899999,2.3499999
200904,West Midlands,2.5089743,2.8,2.5999999,2.3499999
200905,West Midlands,2.5192683,2.8,2.5999999,2.3199999
200906,West Midlands,2.5227499,2.8,2.5999999,2.3150001
200907,West Midlands,2.5331707,2.8,2.5999999,2.3199999
200908,West Midlands,2.5441463,2.8,2.5999999,2.3199999
200909,West Midlands,2.5463414,2.8,2.5999999,2.3199999
200910,West Midlands,2.5628572,2.8,2.5999999,2.3499999
200911,West Midlands,2.5621951,2.8,2.5999999,2.3499999
200912,West Midlands,2.5682926,2.8,2.5999999,2.3499999
201001,West Midlands,2.5092683,2.8,2.6500001,2.3199999
201002,West Midlands,2.6021621,2.9000001,2.6600001,2.3499999
201003,West Midlands,2.6194737,2.9000001,2.6800001,2.45
201004,West Midlands,2.6147499,2.9250002,2.7,2.4000001
201005,West Midlands,2.6164286,2.9000001,2.7,2.3499999
201006,West Midlands,2.6170454,2.9000001,2.7,2.375
201007,West Midlands,2.619535,2.9000001,2.7,2.4000001
201008,West Midlands,2.6172094,2.9000001,2.7,2.4000001
201009,West Midlands,2.6146343,2.9000001,2.7,2.4000001
201010,West Midlands,2.6222501,2.9000001,2.7,2.4000001
201011,West Midlands,2.6455264,2.9000001,2.7,2.4000001
201012,West Midlands,2.638,2.95,2.7,2.375
201101,West Midlands,2.7049999,3,2.8,2.45
201102,West Midlands,2.6997297,3,2.75,2.45
201103,West Midlands,2.6771052,3,2.75,2.3499999
201104,West Midlands,2.72925,3.0250001,2.8,2.425
201105,West Midlands,2.7342501,3.0250001,2.8,2.4749999
201106,West Midlands,2.7575676,3.05,2.8,2.5
201107,West Midlands,2.8068571,3.05,2.9000001,2.5
201108,West Midlands,2.7810256,3.05,2.8399999,2.55
201109,West Midlands,2.7927499,3.0250001,2.8199999,2.5749998
201110,West Midlands,2.7997437,3.05,2.8499999,2.55
201111,West Midlands,2.7862499,3.0250001,2.8249998,2.55
201112,West Midlands,2.7704878,3,2.8,2.55
201201,West Midlands,2.7802439,3,2.8,2.55
201202,West Midlands,2.7626317,3,2.8249998,2.45
201203,West Midlands,2.8168421,3.05,2.8499999,2.55
201204,West Midlands,2.8597369,3.1500001,2.8499999,2.6500001
201205,West Midlands,2.8235898,3.1500001,2.8499999,2.55
201206,West Midlands,2.8235898,3.1500001,2.8499999,2.55
201207,West Midlands,2.837436,3.1500001,2.8599999,2.55
201208,West Midlands,2.8464999,3.1750002,2.8800001,2.5999999
201209,West Midlands,2.8476923,3.0999999,2.9000001,2.55
201210,West Midlands,2.835,3.0999999,2.9000001,2.5250001
201211,West Midlands,2.8756411,3.2,2.9000001,2.5
201212,West Midlands,2.9243591,3.25,3,2.75
201301,West Midlands,2.8946154,3.25,2.95,2.6500001
201302,West Midlands,2.89575,3.1750002,2.95,2.8
201303,West Midlands,2.857317,3.1500001,2.95,2.6500001
201304,West Midlands,2.9460526,3.25,3.0250001,2.79
201305,West Midlands,2.8643901,3.1400001,2.8900001,2.5999999
201306,West Midlands,2.9013953,3.24,2.9400001,2.5999999
201307,West Midlands,2.9072094,3.24,2.95,2.5999999
201308,West Midlands,2.8459523,3.1500001,2.9450002,2.5
201309,West Midlands,2.8469048,3.2,2.95,2.5
201310,West Midlands,2.8654761,3.2,2.97,2.54
201311,West Midlands,2.8630953,3.2,2.97,2.5899999
201312,West Midlands,2.855814,3.2,2.95,2.5899999
201401,West Midlands,2.8916667,3.2,2.99,2.5999999
201402,West Midlands,2.8945,3.2,3.0149999,2.6399999
201403,West Midlands,2.871875,3.1750002,2.9400001,2.6199999
201404,West Midlands,2.8548386,3.1500001,2.9300001,2.54
201405,West Midlands,2.905484,3.1900001,2.9400001,2.6900001
201406,West Midlands,2.8725808,3.1800001,2.9400001,2.6900001
201407,West Midlands,2.8768749,3.165,2.97,2.6900001
201408,West Midlands,2.875,3.165,2.97,2.6900001
201409,West Midlands,2.878125,3.165,2.97,2.6900001
201410,West Midlands,2.9278126,3.2249999,3.0250001,2.7449999
201411,West Midlands,2.9403031,3.25,3.05,2.6900001
201412,West Midlands,2.91875,3.2249999,2.9749999,2.7249999
201501,West Midlands,2.9303031,3.2,3,2.75
201502,West Midlands,2.9216666,3.25,3,2.75
201503,West Midlands,2.98,3.25,3.0250001,2.8
201504,West Midlands,2.9748387,3.24,3,2.8
201505,West Midlands,2.9796774,3.24,3,2.8
201506,West Midlands,2.9770968,3.3,3,2.7
201507,West Midlands,2.986207,3.25,3,2.79
201508,West Midlands,2.9524243,3.25,3,2.7
201509,West Midlands,2.9569697,3.3,3,2.7
201510,West Midlands,2.9833333,3.3,3.05,2.8
201511,West Midlands,2.9863636,3.3,3.05,2.8
201512,West Midlands,3.0057576,3.3,3.05,2.8
201601,West Midlands,2.9845455,3.3,3.05,2.8
201602,West Midlands,2.9378788,3.2,3,2.8499999
201603,West Midlands,2.9364517,3.2,3,2.74
201604,West Midlands,3.0348485,3.2,3.05,2.8900001
201605,West Midlands,3.0354545,3.2,3.05,2.8900001
201606,West Midlands,3.0393939,3.2,3.05,2.8900001
201607,West Midlands,3.0484376,3.2750001,3.0749998,2.895
201608,West Midlands,3.0272727,3.25,3.05,2.8900001
201609,West Midlands,3.0387499,3.2249999,3.05,2.895
201610,West Midlands,3.0454545,3.25,3.05,2.9000001
201611,West Midlands,3.0467741,3.3499999,3.0999999,2.8900001
201612,West Midlands,3.0231249,3.2249999,3.0999999,2.8200002
201701,West Midlands,3.0345454,3.25,3.0999999,2.8900001
201702,West Midlands,3.0190909,3.3499999,3.05,2.8900001
201703,West Midlands,3.0596876,3.45,3.0999999,2.95
201704,West Midlands,3.0396969,3.45,3.0999999,2.95
201705,West Midlands,3.046,3.45,3.125,2.75
201706,West Midlands,3.045625,3.45,3.0999999,2.8699999
201707,West Midlands,3.0393751,3.375,3.0999999,2.8699999
201708,West Midlands,3.0336363,3.3499999,3.0999999,2.79
201709,West Midlands,3.0615151,3.3499999,3.0999999,2.95
201710,West Midlands,3.0736363,3.3499999,3.1500001,2.95
201711,West Midlands,3.1058064,3.45,3.1500001,2.95
201712,West Midlands,3.052258,3.3499999,3.0999999,2.79
201801,West Midlands,3.131613,3.45,3.1500001,2.95
201802,West Midlands,3.1540625,3.45,3.1500001,2.97
201803,West Midlands,3.0925806,3.4000001,3.1500001,2.79
201804,West Midlands,3.0803125,3.375,3.1500001,2.7950001
201805,West Midlands,3.0803125,3.375,3.1500001,2.7950001
201806,West Midlands,3.0764515,3.3499999,3.0999999,2.79
201807,West Midlands,3.0834374,3.375,3.1500001,2.7950001
201808,West Midlands,3.0839393,3.3499999,3.0999999,2.8
201809,West Midlands,3.0956249,3.4000001,3.1750002,2.7950001
201810,West Midlands,3.1035483,3.4000001,3.2,2.79
201811,West Midlands,3.1306059,3.4000001,3.2,2.8
201812,West Midlands,3.1221876,3.45,3.2,2.7950001
201901,West Midlands,3.1412122,3.5,3.2,2.8499999
201902,West Midlands,3.2206061,3.55,3.3,2.99
201903,West Midlands,3.2554839,3.5999999,3.3,2.95
201904,West Midlands,3.2365625,3.5999999,3.2750001,2.9000001
201905,West Midlands,3.2726667,3.6500001,3.3,2.95
201906,West Midlands,3.2521212,3.55,3.3,2.95
201907,West Midlands,3.2490625,3.625,3.2750001,2.9000001
201908,West Midlands,3.259697,3.55,3.3,2.95
201909,West Midlands,3.2748485,3.55,3.3,2.95
201910,West Midlands,3.2778788,3.55,3.3,2.95
201911,West Midlands,3.2803125,3.6500001,3.3499999,2.9000001
201912,West Midlands,3.2865624,3.6500001,3.3499999,2.9250002
202001,West Midlands,3.2472727,3.55,3.3,2.9000001
202002,West Midlands,3.183125,3.5,3.25,2.9250002
202003,West Midlands,3.2154546,3.5,3.25,2.95
202007,West Midlands,2.8174999,3.1999998,3.05,2.22
202008,West Midlands,3.2721429,3.575,3.3499999,2.97
202009,West Midlands,3.2937038,3.5,3.4000001,3.05
202010,West Midlands,3.2832258,3.5,3.4000001,3.05
202012,West Midlands,3.3900001,3.5,3.45,3.4000001
202105,West Midlands,3.1441667,3.4749999,3.1999998,2.9450002
202106,West Midlands,3.0711112,3.5,3.2249999,2.5899999
202107,West Midlands,3.2806666,3.55,3.4000001,2.8900001
202108,West Midlands,3.2853334,3.55,3.4000001,2.8900001
202109,West Midlands,3.3518751,3.625,3.4000001,3
202110,West Midlands,3.3796875,3.625,3.4000001,3
202111,West Midlands,3.3951724,3.5999999,3.45,3.0999999
202112,West Midlands,3.3806453,3.5999999,3.45,2.99
202201,West Midlands,3.3986666,3.6500001,3.45,3.0999999
202202,West Midlands,3.4282758,3.6500001,3.45,3.0999999
202203,West Midlands,3.4751852,3.9000001,3.45,3.0999999
202204,West Midlands,3.5468965,3.9000001,3.5,3.2
202205,West Midlands,3.5193102,3.9000001,3.55,3.2
202206,West Midlands,3.5653334,3.9000001,3.55,3.25
202207,West Midlands,3.5696552,3.9000001,3.5999999,3.25
202208,West Midlands,3.5828571,3.95,3.5999999,3.2249999
202209,West Midlands,3.5706666,3.9000001,3.5999999,3.2
202210,West Midlands,3.5868964,3.9000001,3.5999999,3.2
200302,Yorkshire & Humber,2.0144444,2.1300001,2.05,2
200303,Yorkshire & Humber,2.0519445,2.1500001,2.0999999,2.01
